    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.37158e+02     4.64534e-09     4.00000e+01
     2      0.0030        1     2.37109e+02     1.38266e-08     4.00000e+01
     3      0.0070        1     2.37013e+02     3.17637e-08     4.00000e+01
     4      0.0150        1     2.36830e+02     6.60292e-08     4.00000e+01
     5      0.0310        1     2.36495e+02     1.28786e-07     4.00000e+01
     6      0.0630        1     2.35925e+02     2.35425e-07     4.00000e+01
     7      0.1270        1     2.35068e+02     3.95857e-07     4.00000e+01
     8      0.2550        1     2.33981e+02     5.99262e-07     4.00000e+01
     9      0.5110        1     2.32842e+02     8.12408e-07     4.00000e+01
    10      1.0230        1     2.31800e+02     1.00729e-06     4.00000e+01
    11      2.0470        1     2.30864e+02     1.18236e-06     4.00000e+01
    12      4.0950        1     2.29972e+02     1.34899e-06     4.00000e+01
    13      8.1910        1     2.29085e+02     1.51438e-06     4.00000e+01
    14     16.3830        1     2.28196e+02     1.67947e-06     4.00000e+01
    15     32.7670        1     2.27311e+02     1.84262e-06     4.00000e+01
    16     65.5350        1     2.26430e+02     2.00245e-06     4.00000e+01
    17    131.0710        1     2.25549e+02     2.15729e-06     4.00000e+01
    18    262.1430        1     2.24664e+02     2.30349e-06     4.00000e+01
    19    365.0000        1     2.24193e+02     2.37649e-06     4.00000e+01
    20    627.1440        1     2.23461e+02     2.47706e-06     4.00000e+01
    21    730.0000        1     2.23217e+02     2.50866e-06     4.00000e+01
    22   1095.0000        1     2.22552e+02     2.58622e-06     4.00000e+01
    23   1460.0000        1     2.21970e+02     2.65124e-06     4.00000e+01
    24   1825.0000        1     2.21424e+02     2.71216e-06     4.00000e+01
    25   2190.0000        1     2.20894e+02     2.77247e-06     4.00000e+01
    26   2555.0000        1     2.20373e+02     2.83364e-06     4.00000e+01
    27   2920.0000        1     2.19855e+02     2.89629e-06     4.00000e+01
    28   3285.0000        1     2.19339e+02     2.96064e-06     4.00000e+01
    29   3650.0000        1     2.18824e+02     3.02675e-06     4.00000e+01
    30   4015.0000        1     2.18309e+02     3.09457e-06     4.00000e+01
    31   4380.0000        1     2.17794e+02     3.16404e-06     4.00000e+01
    32   4745.0000        1     2.17279e+02     3.23506e-06     4.00000e+01
    33   5110.0000        1     2.16764e+02     3.30755e-06     4.00000e+01
    34   5475.0000        1     2.16249e+02     3.38141e-06     4.00000e+01
    35   5840.0000        1     2.15734e+02     3.45656e-06     4.00000e+01
    36   6205.0000        1     2.15219e+02     3.53292e-06     4.00000e+01
    37   6570.0000        1     2.14704e+02     3.61042e-06     4.00000e+01
    38   6935.0000        1     2.14188e+02     3.68896e-06     4.00000e+01
    39   7300.0000        1     2.13672e+02     3.76851e-06     4.00000e+01
    40   7665.0000        1     2.13156e+02     3.84898e-06     4.00000e+01
    41   8030.0000        1     2.12640e+02     3.93032e-06     4.00000e+01
    42   8395.0000        1     2.12124e+02     4.01247e-06     4.00000e+01
    43   8760.0000        1     2.11608e+02     4.09540e-06     4.00000e+01
    44   9125.0000        1     2.11091e+02     4.17904e-06     4.00000e+01
    45   9490.0000        1     2.10575e+02     4.26335e-06     4.00000e+01
    46   9855.0000        1     2.10058e+02     4.34829e-06     4.00000e+01
    47  10220.0000        1     2.09541e+02     4.43383e-06     4.00000e+01
    48  10585.0000        1     2.09024e+02     4.51993e-06     4.00000e+01
    49  10950.0000        1     2.08507e+02     4.60654e-06     4.00000e+01
