    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38789e+02     3.82221e-09     4.00000e+01
     2      0.0030        1     2.38748e+02     1.13946e-08     4.00000e+01
     3      0.0070        1     2.38669e+02     2.62579e-08     4.00000e+01
     4      0.0150        1     2.38516e+02     5.49126e-08     4.00000e+01
     5      0.0310        1     2.38230e+02     1.08317e-07     4.00000e+01
     6      0.0630        1     2.37730e+02     2.01997e-07     4.00000e+01
     7      0.1270        1     2.36935e+02     3.50708e-07     4.00000e+01
     8      0.2550        1     2.35845e+02     5.54744e-07     4.00000e+01
     9      0.5110        1     2.34593e+02     7.88959e-07     4.00000e+01
    10      1.0230        1     2.33374e+02     1.01710e-06     4.00000e+01
    11      2.0470        1     2.32281e+02     1.22154e-06     4.00000e+01
    12      4.0950        1     2.31289e+02     1.40688e-06     4.00000e+01
    13      8.1910        1     2.30352e+02     1.58174e-06     4.00000e+01
    14     16.3830        1     2.29445e+02     1.75041e-06     4.00000e+01
    15     32.7670        1     2.28556e+02     1.91463e-06     4.00000e+01
    16     65.5350        1     2.27672e+02     2.07579e-06     4.00000e+01
    17    131.0710        1     2.26782e+02     2.23387e-06     4.00000e+01
    18    262.1430        1     2.25883e+02     2.38552e-06     4.00000e+01
    19    365.0000        1     2.25405e+02     2.46209e-06     4.00000e+01
    20    627.1440        1     2.24661e+02     2.56969e-06     4.00000e+01
    21    730.0000        1     2.24413e+02     2.60384e-06     4.00000e+01
    22   1095.0000        1     2.23738e+02     2.68901e-06     4.00000e+01
    23   1460.0000        1     2.23146e+02     2.76061e-06     4.00000e+01
    24   1825.0000        1     2.22590e+02     2.82722e-06     4.00000e+01
    25   2190.0000        1     2.22052e+02     2.89245e-06     4.00000e+01
    26   2555.0000        1     2.21522e+02     2.95787e-06     4.00000e+01
    27   2920.0000        1     2.20995e+02     3.02416e-06     4.00000e+01
    28   3285.0000        1     2.20471e+02     3.09163e-06     4.00000e+01
    29   3650.0000        1     2.19947e+02     3.16038e-06     4.00000e+01
    30   4015.0000        1     2.19424e+02     3.23043e-06     4.00000e+01
    31   4380.0000        1     2.18900e+02     3.30174e-06     4.00000e+01
    32   4745.0000        1     2.18377e+02     3.37427e-06     4.00000e+01
    33   5110.0000        1     2.17854e+02     3.44798e-06     4.00000e+01
    34   5475.0000        1     2.17331e+02     3.52280e-06     4.00000e+01
    35   5840.0000        1     2.16807e+02     3.59869e-06     4.00000e+01
    36   6205.0000        1     2.16284e+02     3.67558e-06     4.00000e+01
    37   6570.0000        1     2.15760e+02     3.75343e-06     4.00000e+01
    38   6935.0000        1     2.15236e+02     3.83219e-06     4.00000e+01
    39   7300.0000        1     2.14712e+02     3.91180e-06     4.00000e+01
    40   7665.0000        1     2.14188e+02     3.99224e-06     4.00000e+01
    41   8030.0000        1     2.13663e+02     4.07345e-06     4.00000e+01
    42   8395.0000        1     2.13139e+02     4.15541e-06     4.00000e+01
    43   8760.0000        1     2.12614e+02     4.23806e-06     4.00000e+01
    44   9125.0000        1     2.12089e+02     4.32138e-06     4.00000e+01
    45   9490.0000        1     2.11564e+02     4.40533e-06     4.00000e+01
    46   9855.0000        1     2.11039e+02     4.48989e-06     4.00000e+01
    47  10220.0000        1     2.10514e+02     4.57501e-06     4.00000e+01
    48  10585.0000        1     2.09989e+02     4.66068e-06     4.00000e+01
    49  10950.0000        1     2.09463e+02     4.74687e-06     4.00000e+01
