    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.99548e+02    -1.01551e-07     2.42423e+02     3.13589e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.53108e+02    -8.02924e-08     2.40669e+02     6.41754e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.73680e+02    -6.87622e-08     2.39155e+02     9.25069e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.77221e+02    -6.92762e-08     2.37939e+02     1.15246e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.62401e+02    -8.16414e-08     2.36906e+02     1.34550e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.75083e+02    -9.79991e-08     2.35955e+02     1.52294e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.65504e+02    -1.11125e-07     2.35036e+02     1.69388e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.22861e+02    -1.19451e-07     2.34124e+02     1.86250e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.51584e+02    -1.23621e-07     2.33194e+02     2.03225e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.47034e+02    -1.22960e-07     2.32198e+02     2.21015e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.05672e+02    -1.16956e-07     2.31067e+02     2.40511e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.37824e+02    -1.07107e-07     2.29869e+02     2.59728e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.53227e+02    -9.48263e-08     2.29668e+02     2.57553e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.48652e+02    -7.96455e-08     2.34880e+02     1.49721e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.73134e+02    -6.86829e-08     2.43421e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.74173e+02    -5.43172e-08     2.63750e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.02184e+02    -4.38669e-08     2.82853e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.11318e+02    -3.06762e-08     3.10726e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.21851e+02    -1.76887e-08     3.38836e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.82390e+01    -1.13576e-08     3.52367e+02     0.00000e+00     4.00000e+01
    21    352.2550        8     4.00000e+02    -5.13976e+01    -7.46118e-09     3.60814e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.92030e+01    -7.14261e-09     3.61491e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.26643e+01    -6.19340e-09     3.63789e+02     0.00000e+00     4.00000e+01
    24    613.0360        5     4.00000e+02    -4.08162e+01    -5.92512e-09     3.64662e+02     0.00000e+00     4.00000e+01
