    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -5.67257e+02    -8.23464e-08     2.42814e+02     3.18740e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -4.65214e+02    -6.75332e-08     2.41215e+02     6.17977e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -3.94242e+02    -5.72306e-08     2.39959e+02     8.52825e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -3.73706e+02    -5.42494e-08     2.38975e+02     1.03687e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -4.21373e+02    -6.11690e-08     2.38091e+02     1.20209e-06     4.00000e+01
     6      0.0630        2     4.00000e+02    -5.24653e+02    -7.61617e-08     2.37214e+02     1.36571e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -6.34873e+02    -9.21619e-08     2.36324e+02     1.53128e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -7.21108e+02    -1.04680e-07     2.35426e+02     1.69725e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -7.76855e+02    -1.12773e-07     2.34514e+02     1.86374e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -7.99693e+02    -1.16088e-07     2.33541e+02     2.03763e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.81935e+02    -1.13510e-07     2.32434e+02     2.22877e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.27179e+02    -1.05562e-07     2.31257e+02     2.41829e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.45908e+02    -9.37639e-08     2.31050e+02     2.40018e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -5.85969e+02    -8.50628e-08     2.32533e+02     2.07047e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.01537e+02    -7.28061e-08     2.39815e+02     6.19376e-07     4.00000e+01
    16     28.6710        5     4.00000e+02    -4.37215e+02    -6.34687e-08     2.49387e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.49394e+02    -5.07201e-08     2.69805e+02     0.00000e+00     4.00000e+01
    18     61.4390        6     4.00000e+02    -2.84084e+02    -4.12394e-08     2.88272e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -2.00230e+02    -2.90665e-08     3.14702e+02     0.00000e+00     4.00000e+01
    20    159.7430       10     4.00000e+02    -1.17034e+02    -1.69893e-08     3.41254e+02     0.00000e+00     4.00000e+01
    21    225.2790        5     4.00000e+02    -7.62539e+01    -1.10695e-08     3.54086e+02     0.00000e+00     4.00000e+01
    22    356.3510        9     4.00000e+02    -5.09270e+01    -7.39287e-09     3.62175e+02     0.00000e+00     4.00000e+01
    23    365.0000        1     4.00000e+02    -4.94208e+01    -7.17421e-09     3.62642e+02     0.00000e+00     4.00000e+01
    24    496.0720        7     4.00000e+02    -4.27763e+01    -6.20966e-09     3.65002e+02     0.00000e+00     4.00000e+01
    25    613.0360        5     4.00000e+02    -4.08778e+01    -5.93406e-09     3.65902e+02     0.00000e+00     4.00000e+01
    26    730.0000        6     4.00000e+02    -4.02772e+01    -5.84688e-09     3.66418e+02     0.00000e+00     4.00000e+01
    27    846.9640        7     4.00000e+02    -4.00881e+01    -5.81943e-09     3.66817e+02     0.00000e+00     4.00000e+01
    28    963.9280        7     4.00000e+02    -4.00228e+01    -5.80995e-09     3.67177e+02     0.00000e+00     4.00000e+01
    29   1029.4640        4     4.00000e+02    -4.00163e+01    -5.80900e-09     3.67389e+02     0.00000e+00     4.00000e+01
    30   1095.0000        5     4.00000e+02    -4.00088e+01    -5.80791e-09     3.67597e+02     0.00000e+00     4.00000e+01
    31   1160.5360        6     4.00000e+02    -3.99997e+01    -5.80659e-09     3.67791e+02     0.00000e+00     4.00000e+01
    32   1291.6080       10     4.00000e+02    -4.08631e+01    -5.93194e-09     3.66353e+02     1.26597e+00     4.00000e+01
    33   1460.0000        9     4.00000e+02    -4.49475e+01    -6.52484e-09     3.63374e+02     6.20361e+00     4.00000e+01
    34   1628.3920        7     4.00000e+02    -5.04928e+01    -7.32983e-09     3.60516e+02     1.20568e+01     4.00000e+01
    35   1825.0000        8     4.00000e+02    -5.79474e+01    -8.41199e-09     3.57261e+02     1.96468e+01     4.00000e+01
    36   2007.5000        6     4.00000e+02    -6.57668e+01    -9.54710e-09     3.54170e+02     2.75795e+01     4.00000e+01
    37   2190.0000        6     4.00000e+02    -7.44992e+01    -1.08147e-08     3.50965e+02     3.64267e+01     4.00000e+01
    38   2372.5000        6     4.00000e+02    -8.40454e+01    -1.22005e-08     3.47705e+02     4.60575e+01     4.00000e+01
    39   2555.0000        6     4.00000e+02    -9.43434e+01    -1.36955e-08     3.44403e+02     5.64221e+01     4.00000e+01
    40   2737.5000        6     4.00000e+02    -1.05509e+02    -1.53163e-08     3.40996e+02     6.76721e+01     4.00000e+01
    41   2920.0000        6     4.00000e+02    -1.17734e+02    -1.70910e-08     3.37418e+02     8.00092e+01     4.00000e+01
    42   3102.5000        6     4.00000e+02    -1.31189e+02    -1.90441e-08     3.33627e+02     9.35949e+01     4.00000e+01
    43   3285.0000        6     4.00000e+02    -1.45960e+02    -2.11884e-08     3.29618e+02     1.08502e+02     4.00000e+01
    44   3467.5000        6     4.00000e+02    -1.62215e+02    -2.35482e-08     3.25351e+02     1.24908e+02     4.00000e+01
    45   3650.0000        6     4.00000e+02    -1.80134e+02    -2.61493e-08     3.20788e+02     1.42991e+02     4.00000e+01
    46   3832.5000        6     4.00000e+02    -1.99840e+02    -2.90099e-08     3.15919e+02     1.62868e+02     4.00000e+01
    47   4015.0000        5     4.00000e+02    -2.21440e+02    -3.21456e-08     3.10734e+02     1.84642e+02     4.00000e+01
    48   4197.5000        6     4.00000e+02    -2.44995e+02    -3.55650e-08     3.05243e+02     2.08367e+02     4.00000e+01
    49   4380.0000        6     4.00000e+02    -2.70624e+02    -3.92854e-08     2.99429e+02     2.34171e+02     4.00000e+01
    50   4562.5000        6     4.00000e+02    -2.98515e+02    -4.33342e-08     2.93259e+02     2.62247e+02     4.00000e+01
    51   4745.0000        6     4.00000e+02    -3.28829e+02    -4.77348e-08     2.86709e+02     2.92755e+02     4.00000e+01
    52   4927.5000        6     4.00000e+02    -3.61725e+02    -5.25102e-08     2.79758e+02     3.25849e+02     4.00000e+01
    53   5110.0000        7     4.00000e+02    -3.97367e+02    -5.76841e-08     2.72383e+02     3.61695e+02     4.00000e+01
    54   5292.5000        7     4.00000e+02    -4.36031e+02    -6.32969e-08     2.64534e+02     4.00580e+02     4.00000e+01
    55   5475.0000        6     4.00000e+02    -4.78148e+02    -6.94107e-08     2.56125e+02     4.42945e+02     4.00000e+01
    56   5657.5000        6     4.00000e+02    -5.24145e+02    -7.60879e-08     2.47081e+02     4.89215e+02     4.00000e+01
    57   5840.0000        5     4.00000e+02    -5.74422e+02    -8.33865e-08     2.37343e+02     5.39784e+02     4.00000e+01
    58   6022.5000        6     4.00000e+02    -6.29415e+02    -9.13696e-08     2.26844e+02     5.95089e+02     4.00000e+01
    59   6205.0000        5     4.00000e+02    -6.89543e+02    -1.00098e-07     2.15526e+02     6.55546e+02     4.00000e+01
    60   6570.0000        8     4.00000e+02    -7.88884e+02    -1.14519e-07     2.00000e+02     7.56019e+02     3.79956e+01
    61   6935.0000        4     4.00000e+02    -8.29396e+02    -1.20400e-07     2.00000e+02     7.99072e+02     3.30693e+01
    62   7300.0000        3     4.00000e+02    -8.64823e+02    -1.25543e-07     2.00000e+02     8.38235e+02     2.89969e+01
    63   7665.0000        3     4.00000e+02    -8.97007e+02    -1.30215e-07     2.00000e+02     8.73640e+02     2.55321e+01
    64   8030.0000        3     4.00000e+02    -9.26324e+02    -1.34471e-07     2.00000e+02     9.05710e+02     2.25768e+01
    65   8395.0000        3     4.00000e+02    -9.53004e+02    -1.38344e-07     2.00000e+02     9.34733e+02     2.00625e+01
    66   8760.0000        2     4.00000e+02    -9.77271e+02    -1.41866e-07     2.00000e+02     9.60995e+02     1.79239e+01
    67   9125.0000        2     4.00000e+02    -9.99363e+02    -1.45073e-07     2.00000e+02     9.84791e+02     1.60990e+01
    68   9490.0000        2     4.00000e+02    -1.01952e+03    -1.47999e-07     2.00000e+02     1.00641e+03     1.45332e+01
    69   9855.0000        2     4.00000e+02    -1.03796e+03    -1.50676e-07     2.00000e+02     1.02612e+03     1.31812e+01
    70  10220.0000        2     4.00000e+02    -1.05488e+03    -1.53132e-07     2.00000e+02     1.04414e+03     1.20062e+01
    71  10585.0000        2     4.00000e+02    -1.07045e+03    -1.55393e-07     2.00000e+02     1.06067e+03     1.09787e+01
