    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.37761e+02     5.28093e-09     4.00000e+01
     2      0.0030        1     2.37705e+02     1.57046e-08     4.00000e+01
     3      0.0070        1     2.37597e+02     3.60159e-08     4.00000e+01
     4      0.0150        1     2.37391e+02     7.46251e-08     4.00000e+01
     5      0.0310        1     2.37016e+02     1.44703e-07     4.00000e+01
     6      0.0630        1     2.36390e+02     2.61989e-07     4.00000e+01
     7      0.1270        1     2.35467e+02     4.34557e-07     4.00000e+01
     8      0.2550        1     2.34329e+02     6.47605e-07     4.00000e+01
     9      0.5110        1     2.33166e+02     8.65308e-07     4.00000e+01
    10      1.0230        1     2.32128e+02     1.05943e-06     4.00000e+01
    11      2.0470        1     2.31227e+02     1.22784e-06     4.00000e+01
    12      4.0950        1     2.30396e+02     1.38298e-06     4.00000e+01
    13      8.1910        1     2.29572e+02     1.53650e-06     4.00000e+01
    14     16.3830        1     2.28722e+02     1.69403e-06     4.00000e+01
    15     32.7670        1     2.27845e+02     1.85537e-06     4.00000e+01
    16     65.5350        1     2.26954e+02     2.01617e-06     4.00000e+01
    17    131.0710        1     2.26068e+02     2.17043e-06     4.00000e+01
    18    262.1430        1     2.25190e+02     2.31220e-06     4.00000e+01
    19    365.0000        1     2.24728e+02     2.38144e-06     4.00000e+01
    20    627.1440        1     2.24010e+02     2.47400e-06     4.00000e+01
    21    730.0000        1     2.23771e+02     2.50274e-06     4.00000e+01
    22   1095.0000        1     2.23114e+02     2.57272e-06     4.00000e+01
    23   1460.0000        1     2.22533e+02     2.63196e-06     4.00000e+01
    24   1825.0000        1     2.21986e+02     2.68838e-06     4.00000e+01
    25   2190.0000        1     2.21454e+02     2.74514e-06     4.00000e+01
    26   2555.0000        1     2.20929e+02     2.80351e-06     4.00000e+01
    27   2920.0000        1     2.20407e+02     2.86397e-06     4.00000e+01
    28   3285.0000        1     2.19886e+02     2.92663e-06     4.00000e+01
    29   3650.0000        1     2.19366e+02     2.99147e-06     4.00000e+01
    30   4015.0000        1     2.18846e+02     3.05838e-06     4.00000e+01
    31   4380.0000        1     2.18326e+02     3.12726e-06     4.00000e+01
    32   4745.0000        1     2.17807e+02     3.19797e-06     4.00000e+01
    33   5110.0000        1     2.17287e+02     3.27039e-06     4.00000e+01
    34   5475.0000        1     2.16767e+02     3.34439e-06     4.00000e+01
    35   5840.0000        1     2.16247e+02     3.41986e-06     4.00000e+01
    36   6205.0000        1     2.15726e+02     3.49670e-06     4.00000e+01
    37   6570.0000        1     2.15206e+02     3.57481e-06     4.00000e+01
    38   6935.0000        1     2.14685e+02     3.65409e-06     4.00000e+01
    39   7300.0000        1     2.14164e+02     3.73447e-06     4.00000e+01
    40   7665.0000        1     2.13643e+02     3.81587e-06     4.00000e+01
    41   8030.0000        1     2.13122e+02     3.89821e-06     4.00000e+01
    42   8395.0000        1     2.12601e+02     3.98143e-06     4.00000e+01
    43   8760.0000        1     2.12080e+02     4.06546e-06     4.00000e+01
    44   9125.0000        1     2.11558e+02     4.15026e-06     4.00000e+01
    45   9490.0000        1     2.11037e+02     4.23576e-06     4.00000e+01
    46   9855.0000        1     2.10515e+02     4.32192e-06     4.00000e+01
    47  10220.0000        1     2.09993e+02     4.40870e-06     4.00000e+01
    48  10585.0000        1     2.09471e+02     4.49605e-06     4.00000e+01
    49  10950.0000        1     2.08948e+02     4.58393e-06     4.00000e+01
