    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38878e+02     5.49233e-09     4.00000e+01
     2      0.0030        1     2.38820e+02     1.63169e-08     4.00000e+01
     3      0.0070        1     2.38707e+02     3.73469e-08     4.00000e+01
     4      0.0150        1     2.38495e+02     7.70941e-08     4.00000e+01
     5      0.0310        1     2.38114e+02     1.48473e-07     4.00000e+01
     6      0.0630        1     2.37487e+02     2.65736e-07     4.00000e+01
     7      0.1270        1     2.36591e+02     4.33385e-07     4.00000e+01
     8      0.2550        1     2.35523e+02     6.33327e-07     4.00000e+01
     9      0.5110        1     2.34452e+02     8.33789e-07     4.00000e+01
    10      1.0230        1     2.33465e+02     1.01842e-06     4.00000e+01
    11      2.0470        1     2.32535e+02     1.19224e-06     4.00000e+01
    12      4.0950        1     2.31617e+02     1.36361e-06     4.00000e+01
    13      8.1910        1     2.30697e+02     1.53513e-06     4.00000e+01
    14     16.3830        1     2.29778e+02     1.70568e-06     4.00000e+01
    15     32.7670        1     2.28863e+02     1.87406e-06     4.00000e+01
    16     65.5350        1     2.27947e+02     2.03988e-06     4.00000e+01
    17    131.0710        1     2.27024e+02     2.20135e-06     4.00000e+01
    18    262.1430        1     2.26095e+02     2.35341e-06     4.00000e+01
    19    365.0000        1     2.25603e+02     2.42882e-06     4.00000e+01
    20    627.1440        1     2.24839e+02     2.53128e-06     4.00000e+01
    21    730.0000        1     2.24586e+02     2.56327e-06     4.00000e+01
    22   1095.0000        1     2.23896e+02     2.64131e-06     4.00000e+01
    23   1460.0000        1     2.23292e+02     2.70695e-06     4.00000e+01
    24   1825.0000        1     2.22726e+02     2.76892e-06     4.00000e+01
    25   2190.0000        1     2.22177e+02     2.83078e-06     4.00000e+01
    26   2555.0000        1     2.21636e+02     2.89399e-06     4.00000e+01
    27   2920.0000        1     2.21099e+02     2.95912e-06     4.00000e+01
    28   3285.0000        1     2.20563e+02     3.02636e-06     4.00000e+01
    29   3650.0000        1     2.20029e+02     3.09569e-06     4.00000e+01
    30   4015.0000        1     2.19495e+02     3.16704e-06     4.00000e+01
    31   4380.0000        1     2.18961e+02     3.24029e-06     4.00000e+01
    32   4745.0000        1     2.18427e+02     3.31531e-06     4.00000e+01
    33   5110.0000        1     2.17893e+02     3.39199e-06     4.00000e+01
    34   5475.0000        1     2.17358e+02     3.47019e-06     4.00000e+01
    35   5840.0000        1     2.16824e+02     3.54981e-06     4.00000e+01
    36   6205.0000        1     2.16289e+02     3.63073e-06     4.00000e+01
    37   6570.0000        1     2.15755e+02     3.71287e-06     4.00000e+01
    38   6935.0000        1     2.15220e+02     3.79614e-06     4.00000e+01
    39   7300.0000        1     2.14685e+02     3.88044e-06     4.00000e+01
    40   7665.0000        1     2.14150e+02     3.96570e-06     4.00000e+01
    41   8030.0000        1     2.13614e+02     4.05186e-06     4.00000e+01
    42   8395.0000        1     2.13079e+02     4.13885e-06     4.00000e+01
    43   8760.0000        1     2.12543e+02     4.22660e-06     4.00000e+01
    44   9125.0000        1     2.12007e+02     4.31506e-06     4.00000e+01
    45   9490.0000        1     2.11471e+02     4.40418e-06     4.00000e+01
    46   9855.0000        1     2.10935e+02     4.49392e-06     4.00000e+01
    47  10220.0000        1     2.10399e+02     4.58422e-06     4.00000e+01
    48  10585.0000        1     2.09862e+02     4.67506e-06     4.00000e+01
    49  10950.0000        1     2.09326e+02     4.76638e-06     4.00000e+01
