    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.39810e+02     3.49920e-09     4.00000e+01
     2      0.0030        1     2.39773e+02     1.04238e-08     4.00000e+01
     3      0.0070        1     2.39700e+02     2.39848e-08     4.00000e+01
     4      0.0150        1     2.39561e+02     5.00125e-08     4.00000e+01
     5      0.0310        1     2.39304e+02     9.81046e-08     4.00000e+01
     6      0.0630        1     2.38860e+02     1.81129e-07     4.00000e+01
     7      0.1270        1     2.38175e+02     3.09413e-07     4.00000e+01
     8      0.2550        1     2.37269e+02     4.78980e-07     4.00000e+01
     9      0.5110        1     2.36262e+02     6.67521e-07     4.00000e+01
    10      1.0230        1     2.35273e+02     8.52537e-07     4.00000e+01
    11      2.0470        1     2.34331e+02     1.02868e-06     4.00000e+01
    12      4.0950        1     2.33414e+02     1.20002e-06     4.00000e+01
    13      8.1910        1     2.32511e+02     1.36861e-06     4.00000e+01
    14     16.3830        1     2.31622e+02     1.53420e-06     4.00000e+01
    15     32.7670        1     2.30745e+02     1.69671e-06     4.00000e+01
    16     65.5350        1     2.29876e+02     1.85619e-06     4.00000e+01
    17    131.0710        1     2.29011e+02     2.01175e-06     4.00000e+01
    18    262.1430        1     2.28145e+02     2.16132e-06     4.00000e+01
    19    365.0000        1     2.27685e+02     2.23764e-06     4.00000e+01
    20    627.1440        1     2.26967e+02     2.34826e-06     4.00000e+01
    21    730.0000        1     2.26727e+02     2.38394e-06     4.00000e+01
    22   1095.0000        1     2.26068e+02     2.47613e-06     4.00000e+01
    23   1460.0000        1     2.25486e+02     2.55521e-06     4.00000e+01
    24   1825.0000        1     2.24939e+02     2.62934e-06     4.00000e+01
    25   2190.0000        1     2.24406e+02     2.70189e-06     4.00000e+01
    26   2555.0000        1     2.23881e+02     2.77433e-06     4.00000e+01
    27   2920.0000        1     2.23359e+02     2.84731e-06     4.00000e+01
    28   3285.0000        1     2.22839e+02     2.92109e-06     4.00000e+01
    29   3650.0000        1     2.22319e+02     2.99580e-06     4.00000e+01
    30   4015.0000        1     2.21800e+02     3.07145e-06     4.00000e+01
    31   4380.0000        1     2.21280e+02     3.14803e-06     4.00000e+01
    32   4745.0000        1     2.20761e+02     3.22552e-06     4.00000e+01
    33   5110.0000        1     2.20242e+02     3.30388e-06     4.00000e+01
    34   5475.0000        1     2.19722e+02     3.38307e-06     4.00000e+01
    35   5840.0000        1     2.19203e+02     3.46306e-06     4.00000e+01
    36   6205.0000        1     2.18683e+02     3.54380e-06     4.00000e+01
    37   6570.0000        1     2.18163e+02     3.62527e-06     4.00000e+01
    38   6935.0000        1     2.17643e+02     3.70742e-06     4.00000e+01
    39   7300.0000        1     2.17123e+02     3.79023e-06     4.00000e+01
    40   7665.0000        1     2.16602e+02     3.87366e-06     4.00000e+01
    41   8030.0000        1     2.16082e+02     3.95768e-06     4.00000e+01
    42   8395.0000        1     2.15561e+02     4.04226e-06     4.00000e+01
    43   8760.0000        1     2.15040e+02     4.12739e-06     4.00000e+01
    44   9125.0000        1     2.14519e+02     4.21302e-06     4.00000e+01
    45   9490.0000        1     2.13998e+02     4.29914e-06     4.00000e+01
    46   9855.0000        1     2.13477e+02     4.38573e-06     4.00000e+01
    47  10220.0000        1     2.12955e+02     4.47276e-06     4.00000e+01
    48  10585.0000        1     2.12434e+02     4.56022e-06     4.00000e+01
    49  10950.0000        1     2.11912e+02     4.64808e-06     4.00000e+01
