    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.35617e+02     4.97321e-09     4.00000e+01
     2      0.0030        1     2.35565e+02     1.48069e-08     4.00000e+01
     3      0.0070        1     2.35462e+02     3.40356e-08     4.00000e+01
     4      0.0150        1     2.35266e+02     7.08302e-08     4.00000e+01
     5      0.0310        1     2.34904e+02     1.38428e-07     4.00000e+01
     6      0.0630        1     2.34287e+02     2.53906e-07     4.00000e+01
     7      0.1270        1     2.33352e+02     4.29071e-07     4.00000e+01
     8      0.2550        1     2.32152e+02     6.53505e-07     4.00000e+01
     9      0.5110        1     2.30885e+02     8.90660e-07     4.00000e+01
    10      1.0230        1     2.29730e+02     1.10667e-06     4.00000e+01
    11      2.0470        1     2.28712e+02     1.29717e-06     4.00000e+01
    12      4.0950        1     2.27756e+02     1.47559e-06     4.00000e+01
    13      8.1910        1     2.26810e+02     1.65195e-06     4.00000e+01
    14     16.3830        1     2.25861e+02     1.82803e-06     4.00000e+01
    15     32.7670        1     2.24917e+02     2.00174e-06     4.00000e+01
    16     65.5350        1     2.23980e+02     2.17103e-06     4.00000e+01
    17    131.0710        1     2.23049e+02     2.33339e-06     4.00000e+01
    18    262.1430        1     2.22122e+02     2.48380e-06     4.00000e+01
    19    365.0000        1     2.21633e+02     2.55750e-06     4.00000e+01
    20    627.1440        1     2.20880e+02     2.65530e-06     4.00000e+01
    21    730.0000        1     2.20630e+02     2.68545e-06     4.00000e+01
    22   1095.0000        1     2.19954e+02     2.75701e-06     4.00000e+01
    23   1460.0000        1     2.19363e+02     2.81621e-06     4.00000e+01
    24   1825.0000        1     2.18809e+02     2.87178e-06     4.00000e+01
    25   2190.0000        1     2.18272e+02     2.92729e-06     4.00000e+01
    26   2555.0000        1     2.17744e+02     2.98421e-06     4.00000e+01
    27   2920.0000        1     2.17219e+02     3.04311e-06     4.00000e+01
    28   3285.0000        1     2.16696e+02     3.10419e-06     4.00000e+01
    29   3650.0000        1     2.16174e+02     3.16744e-06     4.00000e+01
    30   4015.0000        1     2.15652e+02     3.23280e-06     4.00000e+01
    31   4380.0000        1     2.15130e+02     3.30015e-06     4.00000e+01
    32   4745.0000        1     2.14608e+02     3.36938e-06     4.00000e+01
    33   5110.0000        1     2.14086e+02     3.44037e-06     4.00000e+01
    34   5475.0000        1     2.13564e+02     3.51299e-06     4.00000e+01
    35   5840.0000        1     2.13042e+02     3.58714e-06     4.00000e+01
    36   6205.0000        1     2.12520e+02     3.66271e-06     4.00000e+01
    37   6570.0000        1     2.11997e+02     3.73961e-06     4.00000e+01
    38   6935.0000        1     2.11475e+02     3.81774e-06     4.00000e+01
    39   7300.0000        1     2.10952e+02     3.89702e-06     4.00000e+01
    40   7665.0000        1     2.10429e+02     3.97738e-06     4.00000e+01
    41   8030.0000        1     2.09906e+02     4.05874e-06     4.00000e+01
    42   8395.0000        1     2.09382e+02     4.14104e-06     4.00000e+01
    43   8760.0000        1     2.08859e+02     4.22420e-06     4.00000e+01
    44   9125.0000        1     2.08335e+02     4.30818e-06     4.00000e+01
    45   9490.0000        1     2.07812e+02     4.39292e-06     4.00000e+01
    46   9855.0000        1     2.07288e+02     4.47837e-06     4.00000e+01
    47  10220.0000        1     2.06764e+02     4.56448e-06     4.00000e+01
    48  10585.0000        1     2.06240e+02     4.65121e-06     4.00000e+01
    49  10950.0000        1     2.05715e+02     4.73852e-06     4.00000e+01
