    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.41739e+02     3.07138e-09     4.00000e+01
     2      0.0030        1     2.41706e+02     9.15428e-09     4.00000e+01
     3      0.0070        1     2.41643e+02     2.10864e-08     4.00000e+01
     4      0.0150        1     2.41520e+02     4.40618e-08     4.00000e+01
     5      0.0310        1     2.41291e+02     8.67865e-08     4.00000e+01
     6      0.0630        1     2.40893e+02     1.61461e-07     4.00000e+01
     7      0.1270        1     2.40262e+02     2.79459e-07     4.00000e+01
     8      0.2550        1     2.39399e+02     4.41059e-07     4.00000e+01
     9      0.5110        1     2.38397e+02     6.28498e-07     4.00000e+01
    10      1.0230        1     2.37390e+02     8.17010e-07     4.00000e+01
    11      2.0470        1     2.36444e+02     9.93897e-07     4.00000e+01
    12      4.0950        1     2.35544e+02     1.16218e-06     4.00000e+01
    13      8.1910        1     2.34643e+02     1.33039e-06     4.00000e+01
    14     16.3830        1     2.33720e+02     1.50245e-06     4.00000e+01
    15     32.7670        1     2.32785e+02     1.67610e-06     4.00000e+01
    16     65.5350        1     2.31854e+02     1.84761e-06     4.00000e+01
    17    131.0710        1     2.30935e+02     2.01442e-06     4.00000e+01
    18    262.1430        1     2.30023e+02     2.17457e-06     4.00000e+01
    19    365.0000        1     2.29542e+02     2.25638e-06     4.00000e+01
    20    627.1440        1     2.28798e+02     2.37560e-06     4.00000e+01
    21    730.0000        1     2.28550e+02     2.41416e-06     4.00000e+01
    22   1095.0000        1     2.27875e+02     2.51386e-06     4.00000e+01
    23   1460.0000        1     2.27284e+02     2.59900e-06     4.00000e+01
    24   1825.0000        1     2.26729e+02     2.67825e-06     4.00000e+01
    25   2190.0000        1     2.26191e+02     2.75528e-06     4.00000e+01
    26   2555.0000        1     2.25662e+02     2.83172e-06     4.00000e+01
    27   2920.0000        1     2.25136e+02     2.90830e-06     4.00000e+01
    28   3285.0000        1     2.24612e+02     2.98536e-06     4.00000e+01
    29   3650.0000        1     2.24088e+02     3.06306e-06     4.00000e+01
    30   4015.0000        1     2.23566e+02     3.14146e-06     4.00000e+01
    31   4380.0000        1     2.23043e+02     3.22055e-06     4.00000e+01
    32   4745.0000        1     2.22520e+02     3.30035e-06     4.00000e+01
    33   5110.0000        1     2.21997e+02     3.38082e-06     4.00000e+01
    34   5475.0000        1     2.21474e+02     3.46195e-06     4.00000e+01
    35   5840.0000        1     2.20951e+02     3.54371e-06     4.00000e+01
    36   6205.0000        1     2.20428e+02     3.62608e-06     4.00000e+01
    37   6570.0000        1     2.19904e+02     3.70903e-06     4.00000e+01
    38   6935.0000        1     2.19380e+02     3.79254e-06     4.00000e+01
    39   7300.0000        1     2.18857e+02     3.87658e-06     4.00000e+01
    40   7665.0000        1     2.18333e+02     3.96114e-06     4.00000e+01
    41   8030.0000        1     2.17809e+02     4.04619e-06     4.00000e+01
    42   8395.0000        1     2.17284e+02     4.13172e-06     4.00000e+01
    43   8760.0000        1     2.16760e+02     4.21770e-06     4.00000e+01
    44   9125.0000        1     2.16235e+02     4.30411e-06     4.00000e+01
    45   9490.0000        1     2.15711e+02     4.39095e-06     4.00000e+01
    46   9855.0000        1     2.15186e+02     4.47819e-06     4.00000e+01
    47  10220.0000        1     2.14661e+02     4.56581e-06     4.00000e+01
    48  10585.0000        1     2.14136e+02     4.65380e-06     4.00000e+01
    49  10950.0000        1     2.13610e+02     4.74215e-06     4.00000e+01
