    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.17509e+02    -8.96413e-08     2.40722e+02     2.73978e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -4.91155e+02    -7.12990e-08     2.39010e+02     5.94391e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.37110e+02    -6.34534e-08     2.37398e+02     8.95988e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.69347e+02    -6.81333e-08     2.36081e+02     1.14235e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.79565e+02    -8.41330e-08     2.34986e+02     1.34717e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.99226e+02    -1.01504e-07     2.33982e+02     1.53450e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.88555e+02    -1.14471e-07     2.33014e+02     1.71472e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.46569e+02    -1.22893e-07     2.32067e+02     1.89022e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.71635e+02    -1.26532e-07     2.31123e+02     2.06319e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.54965e+02    -1.24112e-07     2.30130e+02     2.24165e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.02435e+02    -1.16486e-07     2.29011e+02     2.43651e-06     4.00000e+01
    12      4.0950        7     4.00000e+02    -7.32286e+02    -1.06303e-07     2.27854e+02     2.62493e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.51612e+02    -9.45918e-08     2.27859e+02     2.57094e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.50118e+02    -7.98583e-08     2.33771e+02     1.37042e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.76386e+02    -6.91550e-08     2.43057e+02     0.00000e+00     4.00000e+01
    16     32.7670        5     4.00000e+02    -4.18783e+02    -6.07930e-08     2.53848e+02     0.00000e+00     4.00000e+01
    17     49.1510        9     4.00000e+02    -3.36193e+02    -4.88038e-08     2.74984e+02     0.00000e+00     4.00000e+01
    18     65.5350        5     4.00000e+02    -2.72388e+02    -3.95415e-08     2.93304e+02     0.00000e+00     4.00000e+01
    19     98.3030        8     4.00000e+02    -1.89403e+02    -2.74948e-08     3.18447e+02     0.00000e+00     4.00000e+01
    20    163.8390        9     4.00000e+02    -1.09045e+02    -1.58297e-08     3.42549e+02     0.00000e+00     4.00000e+01
    21    294.9110       10     4.00000e+02    -6.00101e+01    -8.71142e-09     3.57045e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -4.84433e+01    -7.03232e-09     3.60489e+02     0.00000e+00     4.00000e+01
    23    496.0720        8     4.00000e+02    -4.23123e+01    -6.14230e-09     3.62539e+02     0.00000e+00     4.00000e+01
    24    613.0360        5     4.00000e+02    -4.06501e+01    -5.90101e-09     3.63304e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.01500e+01    -5.82841e-09     3.63746e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -3.99950e+01    -5.80591e-09     3.64091e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -3.99442e+01    -5.79854e-09     3.64406e+02     0.00000e+00     4.00000e+01
    28   1095.0000       10     4.00000e+02    -3.99201e+01    -5.79503e-09     3.64733e+02     0.00000e+00     4.00000e+01
    29   1160.5360        4     4.00000e+02    -3.99319e+01    -5.79675e-09     3.64919e+02     0.00000e+00     4.00000e+01
    30   1291.6080       10     4.00000e+02    -4.05778e+01    -5.89051e-09     3.63468e+02     9.23756e-01     4.00000e+01
    31   1460.0000        8     4.00000e+02    -4.43552e+01    -6.43886e-09     3.60146e+02     5.50836e+00     4.00000e+01
    32   1628.3920        6     4.00000e+02    -4.98420e+01    -7.23535e-09     3.56915e+02     1.13576e+01     4.00000e+01
    33   1825.0000        8     4.00000e+02    -5.71612e+01    -8.29787e-09     3.53374e+02     1.87928e+01     4.00000e+01
    34   2007.5000        7     4.00000e+02    -6.46953e+01    -9.39156e-09     3.50144e+02     2.64030e+01     4.00000e+01
