    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.35020e+02     5.88999e-09     4.00000e+01
     2      0.0030        1     2.34958e+02     1.75164e-08     4.00000e+01
     3      0.0070        1     2.34837e+02     4.01728e-08     4.00000e+01
     4      0.0150        1     2.34607e+02     8.32400e-08     4.00000e+01
     5      0.0310        1     2.34189e+02     1.61377e-07     4.00000e+01
     6      0.0630        1     2.33492e+02     2.91894e-07     4.00000e+01
     7      0.1270        1     2.32472e+02     4.82724e-07     4.00000e+01
     8      0.2550        1     2.31231e+02     7.15049e-07     4.00000e+01
     9      0.5110        1     2.29984e+02     9.48303e-07     4.00000e+01
    10      1.0230        1     2.28869e+02     1.15698e-06     4.00000e+01
    11      2.0470        1     2.27856e+02     1.34634e-06     4.00000e+01
    12      4.0950        1     2.26880e+02     1.52856e-06     4.00000e+01
    13      8.1910        1     2.25923e+02     1.70663e-06     4.00000e+01
    14     16.3830        1     2.24995e+02     1.87857e-06     4.00000e+01
    15     32.7670        1     2.24090e+02     2.04417e-06     4.00000e+01
    16     65.5350        1     2.23193e+02     2.20476e-06     4.00000e+01
    17    131.0710        1     2.22293e+02     2.35888e-06     4.00000e+01
    18    262.1430        1     2.21387e+02     2.50042e-06     4.00000e+01
    19    365.0000        1     2.20908e+02     2.56885e-06     4.00000e+01
    20    627.1440        1     2.20162e+02     2.65706e-06     4.00000e+01
    21    730.0000        1     2.19913e+02     2.68386e-06     4.00000e+01
    22   1095.0000        1     2.19235e+02     2.74658e-06     4.00000e+01
    23   1460.0000        1     2.18637e+02     2.79902e-06     4.00000e+01
    24   1825.0000        1     2.18075e+02     2.84943e-06     4.00000e+01
    25   2190.0000        1     2.17529e+02     2.90105e-06     4.00000e+01
    26   2555.0000        1     2.16991e+02     2.95512e-06     4.00000e+01
    27   2920.0000        1     2.16456e+02     3.01206e-06     4.00000e+01
    28   3285.0000        1     2.15923e+02     3.07194e-06     4.00000e+01
    29   3650.0000        1     2.15390e+02     3.13466e-06     4.00000e+01
    30   4015.0000        1     2.14858e+02     3.20004e-06     4.00000e+01
    31   4380.0000        1     2.14326e+02     3.26792e-06     4.00000e+01
    32   4745.0000        1     2.13794e+02     3.33809e-06     4.00000e+01
    33   5110.0000        1     2.13261e+02     3.41038e-06     4.00000e+01
    34   5475.0000        1     2.12729e+02     3.48462e-06     4.00000e+01
    35   5840.0000        1     2.12196e+02     3.56066e-06     4.00000e+01
    36   6205.0000        1     2.11663e+02     3.63834e-06     4.00000e+01
    37   6570.0000        1     2.11131e+02     3.71755e-06     4.00000e+01
    38   6935.0000        1     2.10597e+02     3.79815e-06     4.00000e+01
    39   7300.0000        1     2.10064e+02     3.88003e-06     4.00000e+01
    40   7665.0000        1     2.09531e+02     3.96310e-06     4.00000e+01
    41   8030.0000        1     2.08997e+02     4.04725e-06     4.00000e+01
    42   8395.0000        1     2.08464e+02     4.13240e-06     4.00000e+01
    43   8760.0000        1     2.07930e+02     4.21848e-06     4.00000e+01
    44   9125.0000        1     2.07396e+02     4.30541e-06     4.00000e+01
    45   9490.0000        1     2.06862e+02     4.39312e-06     4.00000e+01
    46   9855.0000        1     2.06327e+02     4.48156e-06     4.00000e+01
    47  10220.0000        1     2.05793e+02     4.57066e-06     4.00000e+01
    48  10585.0000        1     2.05258e+02     4.66038e-06     4.00000e+01
    49  10950.0000        1     2.04723e+02     4.75068e-06     4.00000e+01
