    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.26106e+02    -9.08892e-08     2.44642e+02     2.18690e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.07516e+02    -7.36741e-08     2.43247e+02     4.79625e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.27348e+02    -6.20364e-08     2.41857e+02     7.39757e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.05613e+02    -5.88812e-08     2.40614e+02     9.72309e-07     4.00000e+01
     5      0.0310        2     4.00000e+02    -4.57413e+02    -6.64007e-08     2.39500e+02     1.18060e-06     4.00000e+01
     6      0.0630        2     4.00000e+02    -5.60830e+02    -8.14134e-08     2.38447e+02     1.37753e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -6.63393e+02    -9.63021e-08     2.37417e+02     1.56963e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -7.42035e+02    -1.07718e-07     2.36406e+02     1.75760e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -7.94235e+02    -1.15296e-07     2.35408e+02     1.94214e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.10304e+02    -1.17629e-07     2.34378e+02     2.13023e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.84269e+02    -1.13849e-07     2.33239e+02     2.33431e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.23151e+02    -1.04977e-07     2.32046e+02     2.53978e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.42486e+02    -9.32670e-08     2.31853e+02     2.54198e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.41397e+02    -7.85925e-08     2.37031e+02     1.51087e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.68865e+02    -6.80631e-08     2.45485e+02     0.00000e+00     4.00000e+01
    16     32.7670        5     4.00000e+02    -4.13229e+02    -5.99867e-08     2.55498e+02     0.00000e+00     4.00000e+01
    17     49.1510        9     4.00000e+02    -3.35102e+02    -4.86453e-08     2.75587e+02     0.00000e+00     4.00000e+01
    18     65.5350        6     4.00000e+02    -2.75160e+02    -3.99439e-08     2.93355e+02     0.00000e+00     4.00000e+01
    19     98.3030        9     4.00000e+02    -1.95707e+02    -2.84100e-08     3.18515e+02     0.00000e+00     4.00000e+01
    20    163.8390        9     4.00000e+02    -1.15304e+02    -1.67382e-08     3.43741e+02     0.00000e+00     4.00000e+01
    21    294.9110       10     4.00000e+02    -6.31583e+01    -9.16843e-09     3.59780e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -5.02582e+01    -7.29577e-09     3.63748e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.30222e+01    -6.24536e-09     3.66202e+02     0.00000e+00     4.00000e+01
    24    613.0360        5     4.00000e+02    -4.09467e+01    -5.94406e-09     3.67115e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02891e+01    -5.84860e-09     3.67621e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00789e+01    -5.81809e-09     3.68000e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -4.00057e+01    -5.80747e-09     3.68338e+02     0.00000e+00     4.00000e+01
    28   1095.0000        9     4.00000e+02    -3.99691e+01    -5.80215e-09     3.68686e+02     0.00000e+00     4.00000e+01
    29   1160.5360        4     4.00000e+02    -3.99730e+01    -5.80272e-09     3.68876e+02     0.00000e+00     4.00000e+01
    30   1226.0720        5     4.00000e+02    -3.99704e+01    -5.80234e-09     3.69057e+02     0.00000e+00     4.00000e+01
