    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.40320e+02     3.78936e-09     4.00000e+01
     2      0.0030        1     2.40280e+02     1.12865e-08     4.00000e+01
     3      0.0070        1     2.40202e+02     2.59631e-08     4.00000e+01
     4      0.0150        1     2.40052e+02     5.41116e-08     4.00000e+01
     5      0.0310        1     2.39774e+02     1.06065e-07     4.00000e+01
     6      0.0630        1     2.39295e+02     1.95632e-07     4.00000e+01
     7      0.1270        1     2.38557e+02     3.33881e-07     4.00000e+01
     8      0.2550        1     2.37581e+02     5.16474e-07     4.00000e+01
     9      0.5110        1     2.36502e+02     7.18405e-07     4.00000e+01
    10      1.0230        1     2.35467e+02     9.12121e-07     4.00000e+01
    11      2.0470        1     2.34524e+02     1.08845e-06     4.00000e+01
    12      4.0950        1     2.33646e+02     1.25255e-06     4.00000e+01
    13      8.1910        1     2.32798e+02     1.41079e-06     4.00000e+01
    14     16.3830        1     2.31958e+02     1.56702e-06     4.00000e+01
    15     32.7670        1     2.31115e+02     1.72289e-06     4.00000e+01
    16     65.5350        1     2.30268e+02     1.87777e-06     4.00000e+01
    17    131.0710        1     2.29416e+02     2.02989e-06     4.00000e+01
    18    262.1430        1     2.28555e+02     2.17675e-06     4.00000e+01
    19    365.0000        1     2.28096e+02     2.25166e-06     4.00000e+01
    20    627.1440        1     2.27375e+02     2.35946e-06     4.00000e+01
    21    730.0000        1     2.27133e+02     2.39408e-06     4.00000e+01
    22   1095.0000        1     2.26470e+02     2.48277e-06     4.00000e+01
    23   1460.0000        1     2.25885e+02     2.55859e-06     4.00000e+01
    24   1825.0000        1     2.25334e+02     2.62971e-06     4.00000e+01
    25   2190.0000        1     2.24798e+02     2.69949e-06     4.00000e+01
    26   2555.0000        1     2.24269e+02     2.76939e-06     4.00000e+01
    27   2920.0000        1     2.23744e+02     2.84006e-06     4.00000e+01
    28   3285.0000        1     2.23221e+02     2.91175e-06     4.00000e+01
    29   3650.0000        1     2.22698e+02     2.98456e-06     4.00000e+01
    30   4015.0000        1     2.22175e+02     3.05850e-06     4.00000e+01
    31   4380.0000        1     2.21653e+02     3.13355e-06     4.00000e+01
    32   4745.0000        1     2.21130e+02     3.20967e-06     4.00000e+01
    33   5110.0000        1     2.20607e+02     3.28680e-06     4.00000e+01
    34   5475.0000        1     2.20085e+02     3.36491e-06     4.00000e+01
    35   5840.0000        1     2.19562e+02     3.44394e-06     4.00000e+01
    36   6205.0000        1     2.19039e+02     3.52384e-06     4.00000e+01
    37   6570.0000        1     2.18515e+02     3.60458e-06     4.00000e+01
    38   6935.0000        1     2.17992e+02     3.68610e-06     4.00000e+01
    39   7300.0000        1     2.17468e+02     3.76837e-06     4.00000e+01
    40   7665.0000        1     2.16945e+02     3.85134e-06     4.00000e+01
    41   8030.0000        1     2.16421e+02     3.93499e-06     4.00000e+01
    42   8395.0000        1     2.15897e+02     4.01928e-06     4.00000e+01
    43   8760.0000        1     2.15373e+02     4.10418e-06     4.00000e+01
    44   9125.0000        1     2.14848e+02     4.18965e-06     4.00000e+01
    45   9490.0000        1     2.14324e+02     4.27566e-06     4.00000e+01
    46   9855.0000        1     2.13799e+02     4.36220e-06     4.00000e+01
    47  10220.0000        1     2.13274e+02     4.44923e-06     4.00000e+01
    48  10585.0000        1     2.12749e+02     4.53673e-06     4.00000e+01
    49  10950.0000        1     2.12224e+02     4.62468e-06     4.00000e+01
