    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38656e+02     5.42331e-09     4.00000e+01
     2      0.0030        1     2.38599e+02     1.61239e-08     4.00000e+01
     3      0.0070        1     2.38488e+02     3.69586e-08     4.00000e+01
     4      0.0150        1     2.38276e+02     7.65008e-08     4.00000e+01
     5      0.0310        1     2.37894e+02     1.48046e-07     4.00000e+01
     6      0.0630        1     2.37258e+02     2.67059e-07     4.00000e+01
     7      0.1270        1     2.36333e+02     4.40313e-07     4.00000e+01
     8      0.2550        1     2.35206e+02     6.51199e-07     4.00000e+01
     9      0.5110        1     2.34063e+02     8.65058e-07     4.00000e+01
    10      1.0230        1     2.33025e+02     1.05922e-06     4.00000e+01
    11      2.0470        1     2.32085e+02     1.23497e-06     4.00000e+01
    12      4.0950        1     2.31192e+02     1.40170e-06     4.00000e+01
    13      8.1910        1     2.30308e+02     1.56629e-06     4.00000e+01
    14     16.3830        1     2.29415e+02     1.73202e-06     4.00000e+01
    15     32.7670        1     2.28509e+02     1.89842e-06     4.00000e+01
    16     65.5350        1     2.27601e+02     2.06252e-06     4.00000e+01
    17    131.0710        1     2.26694e+02     2.22034e-06     4.00000e+01
    18    262.1430        1     2.25790e+02     2.36656e-06     4.00000e+01
    19    365.0000        1     2.25312e+02     2.43833e-06     4.00000e+01
    20    627.1440        1     2.24568e+02     2.53475e-06     4.00000e+01
    21    730.0000        1     2.24321e+02     2.56476e-06     4.00000e+01
    22   1095.0000        1     2.23640e+02     2.63810e-06     4.00000e+01
    23   1460.0000        1     2.23040e+02     2.70032e-06     4.00000e+01
    24   1825.0000        1     2.22474e+02     2.75963e-06     4.00000e+01
    25   2190.0000        1     2.21924e+02     2.81929e-06     4.00000e+01
    26   2555.0000        1     2.21380e+02     2.88061e-06     4.00000e+01
    27   2920.0000        1     2.20841e+02     2.94410e-06     4.00000e+01
    28   3285.0000        1     2.20303e+02     3.00987e-06     4.00000e+01
    29   3650.0000        1     2.19765e+02     3.07788e-06     4.00000e+01
    30   4015.0000        1     2.19228e+02     3.14805e-06     4.00000e+01
    31   4380.0000        1     2.18691e+02     3.22023e-06     4.00000e+01
    32   4745.0000        1     2.18154e+02     3.29429e-06     4.00000e+01
    33   5110.0000        1     2.17617e+02     3.37010e-06     4.00000e+01
    34   5475.0000        1     2.17079e+02     3.44754e-06     4.00000e+01
    35   5840.0000        1     2.16542e+02     3.52647e-06     4.00000e+01
    36   6205.0000        1     2.16004e+02     3.60680e-06     4.00000e+01
    37   6570.0000        1     2.15466e+02     3.68842e-06     4.00000e+01
    38   6935.0000        1     2.14928e+02     3.77123e-06     4.00000e+01
    39   7300.0000        1     2.14390e+02     3.85514e-06     4.00000e+01
    40   7665.0000        1     2.13852e+02     3.94009e-06     4.00000e+01
    41   8030.0000        1     2.13313e+02     4.02598e-06     4.00000e+01
    42   8395.0000        1     2.12775e+02     4.11275e-06     4.00000e+01
    43   8760.0000        1     2.12236e+02     4.20034e-06     4.00000e+01
    44   9125.0000        1     2.11697e+02     4.28870e-06     4.00000e+01
    45   9490.0000        1     2.11158e+02     4.37775e-06     4.00000e+01
    46   9855.0000        1     2.10618e+02     4.46746e-06     4.00000e+01
    47  10220.0000        1     2.10079e+02     4.55778e-06     4.00000e+01
    48  10585.0000        1     2.09539e+02     4.64867e-06     4.00000e+01
    49  10950.0000        1     2.08999e+02     4.74009e-06     4.00000e+01
