    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -5.02579e+02    -7.29573e-08     2.43511e+02     2.53426e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -4.17359e+02    -6.05863e-08     2.41981e+02     5.39893e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -3.52779e+02    -5.12114e-08     2.40539e+02     8.09689e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -3.26989e+02    -4.74676e-08     2.39301e+02     1.04128e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -3.58343e+02    -5.20192e-08     2.38219e+02     1.24355e-06     4.00000e+01
     6      0.0630        2     4.00000e+02    -4.48414e+02    -6.50944e-08     2.37223e+02     1.42955e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -5.56442e+02    -8.07764e-08     2.36271e+02     1.60705e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -6.44390e+02    -9.35435e-08     2.35334e+02     1.78086e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -6.99840e+02    -1.01593e-07     2.34387e+02     1.95531e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -7.23448e+02    -1.05020e-07     2.33375e+02     2.13884e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.17575e+02    -1.04167e-07     2.32229e+02     2.34190e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -6.79581e+02    -9.86520e-08     2.31030e+02     2.54390e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.17606e+02    -8.96553e-08     2.30904e+02     2.52533e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -5.68650e+02    -8.25486e-08     2.32550e+02     2.17724e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -4.93594e+02    -7.16530e-08     2.40278e+02     6.60069e-07     4.00000e+01
    16     28.6710        6     4.00000e+02    -4.34456e+02    -6.30681e-08     2.50289e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.50254e+02    -5.08449e-08     2.71326e+02     0.00000e+00     4.00000e+01
    18     61.4390        6     4.00000e+02    -2.85405e+02    -4.14310e-08     2.90168e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -2.00009e+02    -2.90344e-08     3.16751e+02     0.00000e+00     4.00000e+01
    20    159.7430        9     4.00000e+02    -1.15477e+02    -1.67634e-08     3.42887e+02     0.00000e+00     4.00000e+01
    21    225.2790        5     4.00000e+02    -7.47054e+01    -1.08447e-08     3.55231e+02     0.00000e+00     4.00000e+01
    22    356.3510        9     4.00000e+02    -5.01080e+01    -7.27397e-09     3.62774e+02     0.00000e+00     4.00000e+01
    23    365.0000        1     4.00000e+02    -4.86548e+01    -7.06302e-09     3.63207e+02     0.00000e+00     4.00000e+01
    24    496.0720        7     4.00000e+02    -4.24367e+01    -6.16036e-09     3.65336e+02     0.00000e+00     4.00000e+01
    25    613.0360        6     4.00000e+02    -4.07150e+01    -5.91043e-09     3.66138e+02     0.00000e+00     4.00000e+01
    26    730.0000        6     4.00000e+02    -4.01878e+01    -5.83390e-09     3.66603e+02     0.00000e+00     4.00000e+01
    27    846.9640        6     4.00000e+02    -4.00227e+01    -5.80994e-09     3.66966e+02     0.00000e+00     4.00000e+01
    28    963.9280        8     4.00000e+02    -3.99676e+01    -5.80193e-09     3.67296e+02     0.00000e+00     4.00000e+01
    29   1029.4640        4     4.00000e+02    -3.99642e+01    -5.80144e-09     3.67492e+02     0.00000e+00     4.00000e+01
    30   1095.0000        6     4.00000e+02    -3.99592e+01    -5.80072e-09     3.67685e+02     0.00000e+00     4.00000e+01
