    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.36159e+02     5.27864e-09     4.00000e+01
     2      0.0030        1     2.36103e+02     1.57022e-08     4.00000e+01
     3      0.0070        1     2.35995e+02     3.60297e-08     4.00000e+01
     4      0.0150        1     2.35788e+02     7.47269e-08     4.00000e+01
     5      0.0310        1     2.35412e+02     1.45138e-07     4.00000e+01
     6      0.0630        1     2.34780e+02     2.63397e-07     4.00000e+01
     7      0.1270        1     2.33847e+02     4.38010e-07     4.00000e+01
     8      0.2550        1     2.32694e+02     6.53896e-07     4.00000e+01
     9      0.5110        1     2.31514e+02     8.74582e-07     4.00000e+01
    10      1.0230        1     2.30449e+02     1.07378e-06     4.00000e+01
    11      2.0470        1     2.29491e+02     1.25295e-06     4.00000e+01
    12      4.0950        1     2.28576e+02     1.42375e-06     4.00000e+01
    13      8.1910        1     2.27669e+02     1.59284e-06     4.00000e+01
    14     16.3830        1     2.26759e+02     1.76168e-06     4.00000e+01
    15     32.7670        1     2.25847e+02     1.92924e-06     4.00000e+01
    16     65.5350        1     2.24934e+02     2.09398e-06     4.00000e+01
    17    131.0710        1     2.24019e+02     2.25337e-06     4.00000e+01
    18    262.1430        1     2.23100e+02     2.40221e-06     4.00000e+01
    19    365.0000        1     2.22613e+02     2.47552e-06     4.00000e+01
    20    627.1440        1     2.21858e+02     2.57358e-06     4.00000e+01
    21    730.0000        1     2.21608e+02     2.60392e-06     4.00000e+01
    22   1095.0000        1     2.20929e+02     2.67636e-06     4.00000e+01
    23   1460.0000        1     2.20336e+02     2.73649e-06     4.00000e+01
    24   1825.0000        1     2.19781e+02     2.79303e-06     4.00000e+01
    25   2190.0000        1     2.19244e+02     2.84955e-06     4.00000e+01
    26   2555.0000        1     2.18715e+02     2.90753e-06     4.00000e+01
    27   2920.0000        1     2.18190e+02     2.96756e-06     4.00000e+01
    28   3285.0000        1     2.17667e+02     3.02982e-06     4.00000e+01
    29   3650.0000        1     2.17145e+02     3.09430e-06     4.00000e+01
    30   4015.0000        1     2.16623e+02     3.16092e-06     4.00000e+01
    31   4380.0000        1     2.16101e+02     3.22956e-06     4.00000e+01
    32   4745.0000        1     2.15579e+02     3.30010e-06     4.00000e+01
    33   5110.0000        1     2.15057e+02     3.37241e-06     4.00000e+01
    34   5475.0000        1     2.14536e+02     3.44635e-06     4.00000e+01
    35   5840.0000        1     2.14013e+02     3.52182e-06     4.00000e+01
    36   6205.0000        1     2.13491e+02     3.59871e-06     4.00000e+01
    37   6570.0000        1     2.12969e+02     3.67690e-06     4.00000e+01
    38   6935.0000        1     2.12446e+02     3.75631e-06     4.00000e+01
    39   7300.0000        1     2.11924e+02     3.83686e-06     4.00000e+01
    40   7665.0000        1     2.11401e+02     3.91845e-06     4.00000e+01
    41   8030.0000        1     2.10878e+02     4.00101e-06     4.00000e+01
    42   8395.0000        1     2.10355e+02     4.08448e-06     4.00000e+01
    43   8760.0000        1     2.09831e+02     4.16878e-06     4.00000e+01
    44   9125.0000        1     2.09308e+02     4.25387e-06     4.00000e+01
    45   9490.0000        1     2.08784e+02     4.33969e-06     4.00000e+01
    46   9855.0000        1     2.08260e+02     4.42617e-06     4.00000e+01
    47  10220.0000        1     2.07736e+02     4.51329e-06     4.00000e+01
    48  10585.0000        1     2.07212e+02     4.60099e-06     4.00000e+01
    49  10950.0000        1     2.06688e+02     4.68924e-06     4.00000e+01
