    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.36960e+02     3.86649e-09     4.00000e+01
     2      0.0030        1     2.36919e+02     1.15323e-08     4.00000e+01
     3      0.0070        1     2.36839e+02     2.66006e-08     4.00000e+01
     4      0.0150        1     2.36683e+02     5.57286e-08     4.00000e+01
     5      0.0310        1     2.36392e+02     1.10273e-07     4.00000e+01
     6      0.0630        1     2.35877e+02     2.06675e-07     4.00000e+01
     7      0.1270        1     2.35051e+02     3.61278e-07     4.00000e+01
     8      0.2550        1     2.33904e+02     5.75888e-07     4.00000e+01
     9      0.5110        1     2.32571e+02     8.25322e-07     4.00000e+01
    10      1.0230        1     2.31255e+02     1.07157e-06     4.00000e+01
    11      2.0470        1     2.30066e+02     1.29395e-06     4.00000e+01
    12      4.0950        1     2.28997e+02     1.49365e-06     4.00000e+01
    13      8.1910        1     2.28009e+02     1.67802e-06     4.00000e+01
    14     16.3830        1     2.27070e+02     1.85254e-06     4.00000e+01
    15     32.7670        1     2.26160e+02     2.02044e-06     4.00000e+01
    16     65.5350        1     2.25262e+02     2.18372e-06     4.00000e+01
    17    131.0710        1     2.24365e+02     2.34229e-06     4.00000e+01
    18    262.1430        1     2.23463e+02     2.49272e-06     4.00000e+01
    19    365.0000        1     2.22983e+02     2.56814e-06     4.00000e+01
    20    627.1440        1     2.22235e+02     2.67326e-06     4.00000e+01
    21    730.0000        1     2.21985e+02     2.70652e-06     4.00000e+01
    22   1095.0000        1     2.21298e+02     2.78939e-06     4.00000e+01
    23   1460.0000        1     2.20693e+02     2.85931e-06     4.00000e+01
    24   1825.0000        1     2.20124e+02     2.92473e-06     4.00000e+01
    25   2190.0000        1     2.19572e+02     2.98915e-06     4.00000e+01
    26   2555.0000        1     2.19026e+02     3.05408e-06     4.00000e+01
    27   2920.0000        1     2.18485e+02     3.12016e-06     4.00000e+01
    28   3285.0000        1     2.17945e+02     3.18766e-06     4.00000e+01
    29   3650.0000        1     2.17406e+02     3.25665e-06     4.00000e+01
    30   4015.0000        1     2.16868e+02     3.32713e-06     4.00000e+01
    31   4380.0000        1     2.16329e+02     3.39906e-06     4.00000e+01
    32   4745.0000        1     2.15790e+02     3.47238e-06     4.00000e+01
    33   5110.0000        1     2.15251e+02     3.54702e-06     4.00000e+01
    34   5475.0000        1     2.14713e+02     3.62292e-06     4.00000e+01
    35   5840.0000        1     2.14173e+02     3.70001e-06     4.00000e+01
    36   6205.0000        1     2.13634e+02     3.77823e-06     4.00000e+01
    37   6570.0000        1     2.13095e+02     3.85752e-06     4.00000e+01
    38   6935.0000        1     2.12555e+02     3.93782e-06     4.00000e+01
    39   7300.0000        1     2.12016e+02     4.01909e-06     4.00000e+01
    40   7665.0000        1     2.11476e+02     4.10126e-06     4.00000e+01
    41   8030.0000        1     2.10936e+02     4.18429e-06     4.00000e+01
    42   8395.0000        1     2.10395e+02     4.26814e-06     4.00000e+01
    43   8760.0000        1     2.09855e+02     4.35276e-06     4.00000e+01
    44   9125.0000        1     2.09315e+02     4.43812e-06     4.00000e+01
    45   9490.0000        1     2.08774e+02     4.52417e-06     4.00000e+01
    46   9855.0000        1     2.08233e+02     4.61088e-06     4.00000e+01
    47  10220.0000        1     2.07692e+02     4.69821e-06     4.00000e+01
    48  10585.0000        1     2.07151e+02     4.78614e-06     4.00000e+01
    49  10950.0000        1     2.06609e+02     4.87464e-06     4.00000e+01
