    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -9.32667e+02    -1.35391e-07     2.42320e+02     3.20368e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -7.27801e+02    -1.05652e-07     2.40607e+02     6.40959e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -6.07864e+02    -8.82411e-08     2.39185e+02     9.07019e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.89191e+02    -8.55304e-08     2.38068e+02     1.11605e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.60418e+02    -9.58701e-08     2.37118e+02     1.29353e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.55487e+02    -1.09671e-07     2.36233e+02     1.45860e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.28502e+02    -1.20270e-07     2.35370e+02     1.61904e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.76587e+02    -1.27251e-07     2.34512e+02     1.77747e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.03677e+02    -1.31183e-07     2.33636e+02     1.93710e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -9.00010e+02    -1.30651e-07     2.32688e+02     2.10606e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.55374e+02    -1.24171e-07     2.31597e+02     2.29362e-06     4.00000e+01
    12      4.0950        7     4.00000e+02    -7.76263e+02    -1.12687e-07     2.30443e+02     2.47758e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.78355e+02    -9.84740e-08     2.30363e+02     2.43358e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -6.09282e+02    -8.84470e-08     2.32060e+02     2.06154e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.15590e+02    -7.48461e-08     2.39931e+02     4.99808e-07     4.00000e+01
    16     28.6710        5     4.00000e+02    -4.46251e+02    -6.47804e-08     2.50101e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.53841e+02    -5.13656e-08     2.71381e+02     0.00000e+00     4.00000e+01
    18     61.4390        6     4.00000e+02    -2.85548e+02    -4.14518e-08     2.90353e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -1.98601e+02    -2.88301e-08     3.16955e+02     0.00000e+00     4.00000e+01
    20    159.7430        9     4.00000e+02    -1.14098e+02    -1.65631e-08     3.42898e+02     0.00000e+00     4.00000e+01
    21    290.8150       10     4.00000e+02    -6.18002e+01    -8.97128e-09     3.58742e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -4.90206e+01    -7.11611e-09     3.62642e+02     0.00000e+00     4.00000e+01
