    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.37714e+02     4.84502e-09     4.00000e+01
     2      0.0030        1     2.37663e+02     1.44164e-08     4.00000e+01
     3      0.0070        1     2.37563e+02     3.30976e-08     4.00000e+01
     4      0.0150        1     2.37373e+02     6.87162e-08     4.00000e+01
     5      0.0310        1     2.37026e+02     1.33705e-07     4.00000e+01
     6      0.0630        1     2.36440e+02     2.43344e-07     4.00000e+01
     7      0.1270        1     2.35570e+02     4.06250e-07     4.00000e+01
     8      0.2550        1     2.34485e+02     6.09305e-07     4.00000e+01
     9      0.5110        1     2.33361e+02     8.19480e-07     4.00000e+01
    10      1.0230        1     2.32323e+02     1.01368e-06     4.00000e+01
    11      2.0470        1     2.31359e+02     1.19391e-06     4.00000e+01
    12      4.0950        1     2.30421e+02     1.36917e-06     4.00000e+01
    13      8.1910        1     2.29488e+02     1.54323e-06     4.00000e+01
    14     16.3830        1     2.28552e+02     1.71706e-06     4.00000e+01
    15     32.7670        1     2.27612e+02     1.89033e-06     4.00000e+01
    16     65.5350        1     2.26672e+02     2.06088e-06     4.00000e+01
    17    131.0710        1     2.25739e+02     2.22510e-06     4.00000e+01
    18    262.1430        1     2.24811e+02     2.37848e-06     4.00000e+01
    19    365.0000        1     2.24321e+02     2.45453e-06     4.00000e+01
    20    627.1440        1     2.23563e+02     2.55841e-06     4.00000e+01
    21    730.0000        1     2.23311e+02     2.59093e-06     4.00000e+01
    22   1095.0000        1     2.22628e+02     2.67028e-06     4.00000e+01
    23   1460.0000        1     2.22031e+02     2.73662e-06     4.00000e+01
    24   1825.0000        1     2.21472e+02     2.79878e-06     4.00000e+01
    25   2190.0000        1     2.20930e+02     2.86036e-06     4.00000e+01
    26   2555.0000        1     2.20397e+02     2.92291e-06     4.00000e+01
    27   2920.0000        1     2.19868e+02     2.98706e-06     4.00000e+01
    28   3285.0000        1     2.19341e+02     3.05304e-06     4.00000e+01
    29   3650.0000        1     2.18815e+02     3.12087e-06     4.00000e+01
    30   4015.0000        1     2.18289e+02     3.19052e-06     4.00000e+01
    31   4380.0000        1     2.17763e+02     3.26191e-06     4.00000e+01
    32   4745.0000        1     2.17237e+02     3.33494e-06     4.00000e+01
    33   5110.0000        1     2.16711e+02     3.40950e-06     4.00000e+01
    34   5475.0000        1     2.16185e+02     3.48550e-06     4.00000e+01
    35   5840.0000        1     2.15659e+02     3.56285e-06     4.00000e+01
    36   6205.0000        1     2.15133e+02     3.64144e-06     4.00000e+01
    37   6570.0000        1     2.14607e+02     3.72122e-06     4.00000e+01
    38   6935.0000        1     2.14080e+02     3.80208e-06     4.00000e+01
    39   7300.0000        1     2.13553e+02     3.88396e-06     4.00000e+01
    40   7665.0000        1     2.13027e+02     3.96680e-06     4.00000e+01
    41   8030.0000        1     2.12500e+02     4.05053e-06     4.00000e+01
    42   8395.0000        1     2.11972e+02     4.13509e-06     4.00000e+01
    43   8760.0000        1     2.11445e+02     4.22042e-06     4.00000e+01
    44   9125.0000        1     2.10918e+02     4.30649e-06     4.00000e+01
    45   9490.0000        1     2.10390e+02     4.39323e-06     4.00000e+01
    46   9855.0000        1     2.09862e+02     4.48060e-06     4.00000e+01
    47  10220.0000        1     2.09335e+02     4.56857e-06     4.00000e+01
    48  10585.0000        1     2.08806e+02     4.65709e-06     4.00000e+01
    49  10950.0000        1     2.08278e+02     4.74614e-06     4.00000e+01
