    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.40497e+02     5.34633e-09     4.00000e+01
     2      0.0030        1     2.40441e+02     1.58647e-08     4.00000e+01
     3      0.0070        1     2.40332e+02     3.62301e-08     4.00000e+01
     4      0.0150        1     2.40128e+02     7.44738e-08     4.00000e+01
     5      0.0310        1     2.39765e+02     1.42365e-07     4.00000e+01
     6      0.0630        1     2.39180e+02     2.51839e-07     4.00000e+01
     7      0.1270        1     2.38364e+02     4.04480e-07     4.00000e+01
     8      0.2550        1     2.37415e+02     5.82205e-07     4.00000e+01
     9      0.5110        1     2.36472e+02     7.58674e-07     4.00000e+01
    10      1.0230        1     2.35593e+02     9.23056e-07     4.00000e+01
    11      2.0470        1     2.34745e+02     1.08160e-06     4.00000e+01
    12      4.0950        1     2.33888e+02     1.24176e-06     4.00000e+01
    13      8.1910        1     2.33010e+02     1.40531e-06     4.00000e+01
    14     16.3830        1     2.32117e+02     1.57136e-06     4.00000e+01
    15     32.7670        1     2.31208e+02     1.73893e-06     4.00000e+01
    16     65.5350        1     2.30287e+02     1.90645e-06     4.00000e+01
    17    131.0710        1     2.29358e+02     2.07082e-06     4.00000e+01
    18    262.1430        1     2.28425e+02     2.22702e-06     4.00000e+01
    19    365.0000        1     2.27931e+02     2.30521e-06     4.00000e+01
    20    627.1440        1     2.27170e+02     2.41333e-06     4.00000e+01
    21    730.0000        1     2.26917e+02     2.44738e-06     4.00000e+01
    22   1095.0000        1     2.26236e+02     2.53133e-06     4.00000e+01
    23   1460.0000        1     2.25642e+02     2.60193e-06     4.00000e+01
    24   1825.0000        1     2.25086e+02     2.66811e-06     4.00000e+01
    25   2190.0000        1     2.24548e+02     2.73354e-06     4.00000e+01
    26   2555.0000        1     2.24019e+02     2.79980e-06     4.00000e+01
    27   2920.0000        1     2.23493e+02     2.86750e-06     4.00000e+01
    28   3285.0000        1     2.22970e+02     2.93688e-06     4.00000e+01
    29   3650.0000        1     2.22447e+02     3.00797e-06     4.00000e+01
    30   4015.0000        1     2.21925e+02     3.08073e-06     4.00000e+01
    31   4380.0000        1     2.21402e+02     3.15508e-06     4.00000e+01
    32   4745.0000        1     2.20880e+02     3.23091e-06     4.00000e+01
    33   5110.0000        1     2.20358e+02     3.30814e-06     4.00000e+01
    34   5475.0000        1     2.19835e+02     3.38666e-06     4.00000e+01
    35   5840.0000        1     2.19313e+02     3.46638e-06     4.00000e+01
    36   6205.0000        1     2.18790e+02     3.54721e-06     4.00000e+01
    37   6570.0000        1     2.18267e+02     3.62908e-06     4.00000e+01
    38   6935.0000        1     2.17744e+02     3.71191e-06     4.00000e+01
    39   7300.0000        1     2.17221e+02     3.79563e-06     4.00000e+01
    40   7665.0000        1     2.16698e+02     3.88018e-06     4.00000e+01
    41   8030.0000        1     2.16174e+02     3.96550e-06     4.00000e+01
    42   8395.0000        1     2.15651e+02     4.05153e-06     4.00000e+01
    43   8760.0000        1     2.15127e+02     4.13823e-06     4.00000e+01
    44   9125.0000        1     2.14603e+02     4.22555e-06     4.00000e+01
    45   9490.0000        1     2.14079e+02     4.31344e-06     4.00000e+01
    46   9855.0000        1     2.13554e+02     4.40187e-06     4.00000e+01
    47  10220.0000        1     2.13030e+02     4.49079e-06     4.00000e+01
    48  10585.0000        1     2.12505e+02     4.58019e-06     4.00000e+01
    49  10950.0000        1     2.11981e+02     4.67001e-06     4.00000e+01
