    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.28196e+02     4.69992e-09     4.00000e+01
     2      0.0030        1     2.28146e+02     1.40172e-08     4.00000e+01
     3      0.0070        1     2.28048e+02     3.23286e-08     4.00000e+01
     4      0.0150        1     2.27859e+02     6.77126e-08     4.00000e+01
     5      0.0310        1     2.27506e+02     1.33918e-07     4.00000e+01
     6      0.0630        1     2.26882e+02     2.50697e-07     4.00000e+01
     7      0.1270        1     2.25887e+02     4.36962e-07     4.00000e+01
     8      0.2550        1     2.24526e+02     6.91573e-07     4.00000e+01
     9      0.5110        1     2.23005e+02     9.76237e-07     4.00000e+01
    10      1.0230        1     2.21612e+02     1.23695e-06     4.00000e+01
    11      2.0470        1     2.20465e+02     1.45131e-06     4.00000e+01
    12      4.0950        1     2.19494e+02     1.63269e-06     4.00000e+01
    13      8.1910        1     2.18601e+02     1.79886e-06     4.00000e+01
    14     16.3830        1     2.17738e+02     1.95865e-06     4.00000e+01
    15     32.7670        1     2.16881e+02     2.11560e-06     4.00000e+01
    16     65.5350        1     2.16017e+02     2.27032e-06     4.00000e+01
    17    131.0710        1     2.15144e+02     2.42004e-06     4.00000e+01
    18    262.1430        1     2.14261e+02     2.55859e-06     4.00000e+01
    19    365.0000        1     2.13791e+02     2.62606e-06     4.00000e+01
    20    627.1440        1     2.13054e+02     2.71405e-06     4.00000e+01
    21    730.0000        1     2.12807e+02     2.74092e-06     4.00000e+01
    22   1095.0000        1     2.12131e+02     2.80356e-06     4.00000e+01
    23   1460.0000        1     2.11535e+02     2.85515e-06     4.00000e+01
    24   1825.0000        1     2.10975e+02     2.90388e-06     4.00000e+01
    25   2190.0000        1     2.10431e+02     2.95308e-06     4.00000e+01
    26   2555.0000        1     2.09894e+02     3.00413e-06     4.00000e+01
    27   2920.0000        1     2.09362e+02     3.05755e-06     4.00000e+01
    28   3285.0000        1     2.08830e+02     3.11351e-06     4.00000e+01
    29   3650.0000        1     2.08300e+02     3.17198e-06     4.00000e+01
    30   4015.0000        1     2.07770e+02     3.23288e-06     4.00000e+01
    31   4380.0000        1     2.07240e+02     3.29609e-06     4.00000e+01
    32   4745.0000        1     2.06710e+02     3.36146e-06     4.00000e+01
    33   5110.0000        1     2.06180e+02     3.42887e-06     4.00000e+01
    34   5475.0000        1     2.05650e+02     3.49819e-06     4.00000e+01
    35   5840.0000        1     2.05120e+02     3.56928e-06     4.00000e+01
    36   6205.0000        1     2.04590e+02     3.64205e-06     4.00000e+01
    37   6570.0000        1     2.04059e+02     3.71637e-06     4.00000e+01
    38   6935.0000        1     2.03528e+02     3.79215e-06     4.00000e+01
    39   7300.0000        1     2.02997e+02     3.86929e-06     4.00000e+01
    40   7665.0000        1     2.02466e+02     3.94771e-06     4.00000e+01
    41   8030.0000        1     2.01935e+02     4.02732e-06     4.00000e+01
    42   8395.0000        1     2.01403e+02     4.10804e-06     4.00000e+01
    43   8760.0000        1     2.00872e+02     4.18981e-06     4.00000e+01
    44   9125.0000        1     2.00340e+02     4.27255e-06     4.00000e+01
    45   9490.0000        1     1.99808e+02     4.35621e-06     4.00000e+01
    46   9855.0000        2     2.00000e+02     4.30437e-06     3.92089e+01
    47  10220.0000        1     2.00000e+02     4.28951e-06     3.86565e+01
    48  10585.0000        1     2.00000e+02     4.27498e-06     3.81121e+01
    49  10950.0000        1     2.00000e+02     4.26065e-06     3.75758e+01
