    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.35491e+02     3.80953e-09     4.00000e+01
     2      0.0030        1     2.35450e+02     1.13594e-08     4.00000e+01
     3      0.0070        1     2.35371e+02     2.61883e-08     4.00000e+01
     4      0.0150        1     2.35218e+02     5.48102e-08     4.00000e+01
     5      0.0310        1     2.34933e+02     1.08252e-07     4.00000e+01
     6      0.0630        1     2.34431e+02     2.02200e-07     4.00000e+01
     7      0.1270        1     2.33633e+02     3.51411e-07     4.00000e+01
     8      0.2550        1     2.32545e+02     5.55048e-07     4.00000e+01
     9      0.5110        1     2.31315e+02     7.85238e-07     4.00000e+01
    10      1.0230        1     2.30145e+02     1.00427e-06     4.00000e+01
    11      2.0470        1     2.29116e+02     1.19671e-06     4.00000e+01
    12      4.0950        1     2.28183e+02     1.37094e-06     4.00000e+01
    13      8.1910        1     2.27283e+02     1.53883e-06     4.00000e+01
    14     16.3830        1     2.26384e+02     1.70611e-06     4.00000e+01
    15     32.7670        1     2.25479e+02     1.87312e-06     4.00000e+01
    16     65.5350        1     2.24578e+02     2.03744e-06     4.00000e+01
    17    131.0710        1     2.23684e+02     2.19599e-06     4.00000e+01
    18    262.1430        1     2.22796e+02     2.34502e-06     4.00000e+01
    19    365.0000        1     2.22328e+02     2.41945e-06     4.00000e+01
    20    627.1440        1     2.21599e+02     2.52322e-06     4.00000e+01
    21    730.0000        1     2.21357e+02     2.55610e-06     4.00000e+01
    22   1095.0000        1     2.20689e+02     2.63866e-06     4.00000e+01
    23   1460.0000        1     2.20100e+02     2.70887e-06     4.00000e+01
    24   1825.0000        1     2.19543e+02     2.77492e-06     4.00000e+01
    25   2190.0000        1     2.19001e+02     2.84012e-06     4.00000e+01
    26   2555.0000        1     2.18466e+02     2.90588e-06     4.00000e+01
    27   2920.0000        1     2.17934e+02     2.97277e-06     4.00000e+01
    28   3285.0000        1     2.17404e+02     3.04101e-06     4.00000e+01
    29   3650.0000        1     2.16874e+02     3.11068e-06     4.00000e+01
    30   4015.0000        1     2.16344e+02     3.18176e-06     4.00000e+01
    31   4380.0000        1     2.15815e+02     3.25420e-06     4.00000e+01
    32   4745.0000        1     2.15285e+02     3.32795e-06     4.00000e+01
    33   5110.0000        1     2.14755e+02     3.40294e-06     4.00000e+01
    34   5475.0000        1     2.14225e+02     3.47912e-06     4.00000e+01
    35   5840.0000        1     2.13695e+02     3.55641e-06     4.00000e+01
    36   6205.0000        1     2.13165e+02     3.63477e-06     4.00000e+01
    37   6570.0000        1     2.12634e+02     3.71413e-06     4.00000e+01
    38   6935.0000        1     2.12104e+02     3.79444e-06     4.00000e+01
    39   7300.0000        1     2.11573e+02     3.87566e-06     4.00000e+01
    40   7665.0000        1     2.11042e+02     3.95773e-06     4.00000e+01
    41   8030.0000        1     2.10511e+02     4.04062e-06     4.00000e+01
    42   8395.0000        1     2.09980e+02     4.12427e-06     4.00000e+01
    43   8760.0000        1     2.09448e+02     4.20865e-06     4.00000e+01
    44   9125.0000        1     2.08917e+02     4.29372e-06     4.00000e+01
    45   9490.0000        1     2.08385e+02     4.37944e-06     4.00000e+01
    46   9855.0000        1     2.07853e+02     4.46579e-06     4.00000e+01
    47  10220.0000        1     2.07321e+02     4.55273e-06     4.00000e+01
    48  10585.0000        1     2.06789e+02     4.64023e-06     4.00000e+01
    49  10950.0000        1     2.06257e+02     4.72825e-06     4.00000e+01
