    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.40521e+02     3.80241e-09     4.00000e+01
     2      0.0030        1     2.40481e+02     1.13230e-08     4.00000e+01
     3      0.0070        1     2.40402e+02     2.60364e-08     4.00000e+01
     4      0.0150        1     2.40252e+02     5.42232e-08     4.00000e+01
     5      0.0310        1     2.39974e+02     1.06142e-07     4.00000e+01
     6      0.0630        1     2.39498e+02     1.95376e-07     4.00000e+01
     7      0.1270        1     2.38764e+02     3.32644e-07     4.00000e+01
     8      0.2550        1     2.37796e+02     5.13880e-07     4.00000e+01
     9      0.5110        1     2.36714e+02     7.16345e-07     4.00000e+01
    10      1.0230        1     2.35645e+02     9.16310e-07     4.00000e+01
    11      2.0470        1     2.34628e+02     1.10660e-06     4.00000e+01
    12      4.0950        1     2.33645e+02     1.29024e-06     4.00000e+01
    13      8.1910        1     2.32686e+02     1.46942e-06     4.00000e+01
    14     16.3830        1     2.31740e+02     1.64541e-06     4.00000e+01
    15     32.7670        1     2.30800e+02     1.81966e-06     4.00000e+01
    16     65.5350        1     2.29858e+02     1.99233e-06     4.00000e+01
    17    131.0710        1     2.28916e+02     2.16134e-06     4.00000e+01
    18    262.1430        1     2.27979e+02     2.32277e-06     4.00000e+01
    19    365.0000        1     2.27485e+02     2.40434e-06     4.00000e+01
    20    627.1440        1     2.26725e+02     2.52005e-06     4.00000e+01
    21    730.0000        1     2.26472e+02     2.55698e-06     4.00000e+01
    22   1095.0000        1     2.25786e+02     2.65053e-06     4.00000e+01
    23   1460.0000        1     2.25185e+02     2.73003e-06     4.00000e+01
    24   1825.0000        1     2.24619e+02     2.80436e-06     4.00000e+01
    25   2190.0000        1     2.24070e+02     2.87716e-06     4.00000e+01
    26   2555.0000        1     2.23528e+02     2.94999e-06     4.00000e+01
    27   2920.0000        1     2.22989e+02     3.02351e-06     4.00000e+01
    28   3285.0000        1     2.22452e+02     3.09801e-06     4.00000e+01
    29   3650.0000        1     2.21916e+02     3.17359e-06     4.00000e+01
    30   4015.0000        1     2.21380e+02     3.25025e-06     4.00000e+01
    31   4380.0000        1     2.20844e+02     3.32799e-06     4.00000e+01
    32   4745.0000        1     2.20308e+02     3.40675e-06     4.00000e+01
    33   5110.0000        1     2.19772e+02     3.48649e-06     4.00000e+01
    34   5475.0000        1     2.19236e+02     3.56718e-06     4.00000e+01
    35   5840.0000        1     2.18699e+02     3.64875e-06     4.00000e+01
    36   6205.0000        1     2.18163e+02     3.73117e-06     4.00000e+01
    37   6570.0000        1     2.17626e+02     3.81440e-06     4.00000e+01
    38   6935.0000        1     2.17089e+02     3.89838e-06     4.00000e+01
    39   7300.0000        1     2.16552e+02     3.98309e-06     4.00000e+01
    40   7665.0000        1     2.16015e+02     4.06848e-06     4.00000e+01
    41   8030.0000        1     2.15478e+02     4.15453e-06     4.00000e+01
    42   8395.0000        1     2.14940e+02     4.24119e-06     4.00000e+01
    43   8760.0000        1     2.14403e+02     4.32844e-06     4.00000e+01
    44   9125.0000        1     2.13865e+02     4.41625e-06     4.00000e+01
    45   9490.0000        1     2.13327e+02     4.50460e-06     4.00000e+01
    46   9855.0000        1     2.12789e+02     4.59344e-06     4.00000e+01
    47  10220.0000        1     2.12251e+02     4.68277e-06     4.00000e+01
    48  10585.0000        1     2.11712e+02     4.77256e-06     4.00000e+01
    49  10950.0000        1     2.11173e+02     4.86278e-06     4.00000e+01
