    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38178e+02     3.56126e-09     4.00000e+01
     2      0.0030        1     2.38140e+02     1.06178e-08     4.00000e+01
     3      0.0070        1     2.38066e+02     2.44731e-08     4.00000e+01
     4      0.0150        1     2.37923e+02     5.11992e-08     4.00000e+01
     5      0.0310        1     2.37657e+02     1.01053e-07     4.00000e+01
     6      0.0630        1     2.37189e+02     1.88603e-07     4.00000e+01
     7      0.1270        1     2.36446e+02     3.27705e-07     4.00000e+01
     8      0.2550        1     2.35426e+02     5.18661e-07     4.00000e+01
     9      0.5110        1     2.34251e+02     7.38417e-07     4.00000e+01
    10      1.0230        1     2.33097e+02     9.54462e-07     4.00000e+01
    11      2.0470        1     2.32047e+02     1.15075e-06     4.00000e+01
    12      4.0950        1     2.31086e+02     1.33051e-06     4.00000e+01
    13      8.1910        1     2.30165e+02     1.50235e-06     4.00000e+01
    14     16.3830        1     2.29252e+02     1.67225e-06     4.00000e+01
    15     32.7670        1     2.28333e+02     1.84234e-06     4.00000e+01
    16     65.5350        1     2.27408e+02     2.01163e-06     4.00000e+01
    17    131.0710        1     2.26483e+02     2.17724e-06     4.00000e+01
    18    262.1430        1     2.25560e+02     2.33522e-06     4.00000e+01
    19    365.0000        1     2.25073e+02     2.41494e-06     4.00000e+01
    20    627.1440        1     2.24323e+02     2.52728e-06     4.00000e+01
    21    730.0000        1     2.24074e+02     2.56299e-06     4.00000e+01
    22   1095.0000        1     2.23402e+02     2.65203e-06     4.00000e+01
    23   1460.0000        1     2.22816e+02     2.72664e-06     4.00000e+01
    24   1825.0000        1     2.22268e+02     2.79574e-06     4.00000e+01
    25   2190.0000        1     2.21738e+02     2.86309e-06     4.00000e+01
    26   2555.0000        1     2.21216e+02     2.93032e-06     4.00000e+01
    27   2920.0000        1     2.20698e+02     2.99817e-06     4.00000e+01
    28   3285.0000        1     2.20182e+02     3.06697e-06     4.00000e+01
    29   3650.0000        1     2.19667e+02     3.13684e-06     4.00000e+01
    30   4015.0000        1     2.19152e+02     3.20780e-06     4.00000e+01
    31   4380.0000        1     2.18638e+02     3.27986e-06     4.00000e+01
    32   4745.0000        1     2.18124e+02     3.35298e-06     4.00000e+01
    33   5110.0000        1     2.17609e+02     3.42712e-06     4.00000e+01
    34   5475.0000        1     2.17095e+02     3.50223e-06     4.00000e+01
    35   5840.0000        1     2.16580e+02     3.57828e-06     4.00000e+01
    36   6205.0000        1     2.16065e+02     3.65521e-06     4.00000e+01
    37   6570.0000        1     2.15550e+02     3.73299e-06     4.00000e+01
    38   6935.0000        1     2.15035e+02     3.81156e-06     4.00000e+01
    39   7300.0000        1     2.14520e+02     3.89091e-06     4.00000e+01
    40   7665.0000        1     2.14005e+02     3.97098e-06     4.00000e+01
    41   8030.0000        1     2.13490e+02     4.05175e-06     4.00000e+01
    42   8395.0000        1     2.12974e+02     4.13318e-06     4.00000e+01
    43   8760.0000        1     2.12458e+02     4.21523e-06     4.00000e+01
    44   9125.0000        1     2.11942e+02     4.29789e-06     4.00000e+01
    45   9490.0000        1     2.11426e+02     4.38111e-06     4.00000e+01
    46   9855.0000        1     2.10910e+02     4.46489e-06     4.00000e+01
    47  10220.0000        1     2.10394e+02     4.54917e-06     4.00000e+01
    48  10585.0000        1     2.09877e+02     4.63396e-06     4.00000e+01
    49  10950.0000        1     2.09361e+02     4.71921e-06     4.00000e+01
