    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.96912e+02    -1.01168e-07     2.44253e+02     2.76624e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.59718e+02    -8.12519e-08     2.42822e+02     5.44283e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.78085e+02    -6.94016e-08     2.41640e+02     7.65609e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.71793e+02    -6.84882e-08     2.40662e+02     9.48448e-07     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.50083e+02    -7.98533e-08     2.39768e+02     1.11553e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.67249e+02    -9.68618e-08     2.38889e+02     1.27962e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.63463e+02    -1.10829e-07     2.38003e+02     1.44466e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -8.21873e+02    -1.19308e-07     2.37106e+02     1.61103e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.44690e+02    -1.22620e-07     2.36189e+02     1.77959e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.35639e+02    -1.21306e-07     2.35208e+02     1.95700e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.98561e+02    -1.15924e-07     2.34098e+02     2.15257e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.38027e+02    -1.07136e-07     2.32957e+02     2.34271e-06     4.00000e+01
    13      8.1910        9     4.00000e+02    -6.58880e+02    -9.56470e-08     2.32982e+02     2.29431e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.57188e+02    -8.08847e-08     2.38899e+02     1.11062e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.82218e+02    -7.00016e-08     2.48184e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.80979e+02    -5.53052e-08     2.69611e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.05722e+02    -4.43804e-08     2.89364e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.10568e+02    -3.05673e-08     3.17461e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.18919e+02    -1.72629e-08     3.44821e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.56352e+01    -1.09797e-08     3.57548e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.01706e+01    -7.28306e-09     3.65165e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.81169e+01    -6.98494e-09     3.65770e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.22605e+01    -6.13478e-09     3.67764e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06775e+01    -5.90499e-09     3.68526e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02040e+01    -5.83625e-09     3.68984e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00598e+01    -5.81532e-09     3.69352e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -4.00117e+01    -5.80834e-09     3.69692e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -4.00090e+01    -5.80795e-09     3.69893e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -4.00027e+01    -5.80703e-09     3.70089e+02     0.00000e+00     4.00000e+01
    30   1160.5360        8     4.00000e+02    -4.00087e+01    -5.80790e-09     3.70104e+02     2.95873e-02     4.00000e+01
