    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.79146e+02    -9.85888e-08     2.43069e+02     2.58527e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.31607e+02    -7.71711e-08     2.41559e+02     5.41050e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.74704e+02    -6.89109e-08     2.40202e+02     7.95078e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.16934e+02    -7.50412e-08     2.39092e+02     1.00272e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.33620e+02    -9.19801e-08     2.38143e+02     1.18007e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.51151e+02    -1.09042e-07     2.37254e+02     1.34607e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.31305e+02    -1.20677e-07     2.36377e+02     1.50953e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.70902e+02    -1.26425e-07     2.35498e+02     1.67246e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.82573e+02    -1.28120e-07     2.34606e+02     1.83648e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.67289e+02    -1.25901e-07     2.33652e+02     2.00901e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.18996e+02    -1.18890e-07     2.32573e+02     2.19938e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.46647e+02    -1.08388e-07     2.31469e+02     2.38321e-06     4.00000e+01
    13      8.1910        7     4.00000e+02    -6.58109e+02    -9.55349e-08     2.31566e+02     2.32253e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -5.95993e+02    -8.65179e-08     2.33484e+02     1.92330e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.09546e+02    -7.39688e-08     2.41787e+02     3.25532e-07     4.00000e+01
    16     28.6710        5     4.00000e+02    -4.43665e+02    -6.44050e-08     2.52289e+02     0.00000e+00     4.00000e+01
    17     45.0550        9     4.00000e+02    -3.53216e+02    -5.12749e-08     2.73880e+02     0.00000e+00     4.00000e+01
    18     61.4390        5     4.00000e+02    -2.85086e+02    -4.13847e-08     2.92940e+02     0.00000e+00     4.00000e+01
    19     94.2070        8     4.00000e+02    -1.97588e+02    -2.86830e-08     3.19387e+02     0.00000e+00     4.00000e+01
